"MI","Addis Lakes Ski Trail","trail","Alger","26","003","462040N","0864829W","46.34444","-86.80806","","","","","872","","Forest Lake"
"MI","Addison","ppl","Lenawee","26","091","415911N","0842050W","41.98639","-84.34722","","","","","","673","Addison"
"MI","Addison Junction","ppl","Lenawee","26","091","415937N","0841932W","41.99361","-84.32556","","","","","1056","","Addison"
"MI","Addison Millpond","lake","Lenawee","26","091","415912N","0842053W","41.98667","-84.34806","","","","","1037","","Addison"
"MI","Addison Oaks County Park","park","Oakland","26","125","424822N","0831011W","42.80611","-83.16972","","","","","1000","","Lake Orion"
"MI","Addison, Township of","civil","Oakland","26","125","425030N","0830927W","42.84167","-83.1575","","","","","","","Lake Orion"
"MI","Addy Drain","stream","Iosco","26","069","442102N","0834738W","44.35056","-83.79389","442147N","0835007W","44.36306","-83.83528","","","Hale SE"
"MI","Adelaide Island","island","Chippewa","26","033","460021N","0834946W","46.00583","-83.82944","","","","","","","Burnt Island"
"MI","Adelphian Academy","school","Oakland","26","125","424732N","0833829W","42.79222","-83.64139","","","","","","","Fenton"
"MI","Adler School","school","Oakland","26","125","422839N","0831358W","42.4775","-83.23278","","","","","","","Royal Oak"
"MI","Adrian","ppl","Lenawee","26","091","415351N","0840214W","41.8975","-84.03722","","","","","","22556","Adrian"
"MI","Adrian Center Cemetery","cemetery","Lenawee","26","091","415540N","0840411W","41.92778","-84.06972","","","","","","","Adrian"
"MI","Adrian College","school","Lenawee","26","091","415351N","0840338W","41.8975","-84.06056","","","","","","","Adrian"
"MI","Adrian Creek","stream","Houghton","26","061","463345N","0885610W","46.5625","-88.93611","463526N","0885246W","46.59056","-88.87944","","","Sparrow Rapids"
"MI","Adrian Temple","church","Lenawee","26","091","415957N","0840344W","41.99917","-84.06222","","","","","","","Adrian"
"MI","Adrian, City of","civil","Lenawee","26","091","415354N","0840237W","41.89833","-84.04361","","","","","","","Adrian"
"MI","Adrian, Township of","civil","Lenawee","26","091","415657N","0840429W","41.94917","-84.07472","","","","","","","Adrian"
"MI","Advance","ppl","Charlevoix","26","029","451317N","0850439W","45.22139","-85.0775","","","","","","","Boyne City"
"MI","Advance Cemetery","cemetery","Charlevoix","26","029","451335N","0850510W","45.22639","-85.08611","","","","","","","Boyne City"
"MI","Advance Island","island","Chippewa","26","033","462241N","0840840W","46.37806","-84.14444","","","","","585","","Baie de Wasai"
"MI","Advent Creek","stream","Menominee","26","109","453658N","0872132W","45.61611","-87.35889","454038N","0872111W","45.67722","-87.35306","","","Seagull Point"
"MI","Advent School","school","Menominee","26","109","453700N","0872204W","45.61667","-87.36778","","","","","","","Seagull Point"
"MI","Advent Swamp","swamp","Kalkaska","26","079","443908N","0850200W","44.65222","-85.03333","","","","","","","Sigma"
"MI","Adventist School","school","St. Clair","26","147","425819N","0822855W","42.97194","-82.48194","","","","","618","","Port Huron"
"MI","Adventure Creek","stream","Ontonagon","26","131","464123N","0890413W","46.68972","-89.07028","464750N","0890449W","46.79722","-89.08028","","","McKeever"
"MI","Adventure Mine","mine","Ontonagon","26","131","464622N","0890454W","46.77278","-89.08167","","","","","","","Greenland"
"MI","Aetna","ppl","Newaygo","26","123","433404N","0855515W","43.56778","-85.92083","","","","","833","","Dayton Center"
"MI","Aetna Cement Corporation","locale","Bay","26","017","433705N","0835021W","43.61806","-83.83917","","","","","586","","Essexville"
"MI","Aetna Cemetery","cemetery","Mecosta","26","107","432926N","0852735W","43.49056","-85.45972","","","","","915","","Howard City"
"MI","Aetna Cemetery","cemetery","Missaukee","26","113","441737N","0850348W","44.29361","-85.06333","","","","","","","Dinca"
"MI","Aetna Church","church","Missaukee","26","113","441714N","0850314W","44.28722","-85.05389","","","","","","","Dinca"
"MI","Aetna Creek","stream","Keweenaw","26","083","472714N","0875316W","47.45389","-87.88778","472659N","0875525W","47.44972","-87.92361","","","Lake Medora"
"MI","Aetna, Township of","civil","Mecosta","26","107","433036N","0853039W","43.51","-85.51083","","","","","","","Big Bend"
"MI","Aetna, Township of","civil","Missaukee","26","113","441704N","0850215W","44.28444","-85.0375","","","","","","","Dinca"
"MI","Affolter Park","park","Wayne","26","163","420841N","0831248W","42.14472","-83.21333","","","","","","","Wyandotte"
"MI","Afton","ppl","Cheboygan","26","031","452226N","0842948W","45.37389","-84.49667","","","","","","","Afton"
"MI","Agate","ppl","Ontonagon","26","131","462827N","0890412W","46.47417","-89.07","","","","","1184","","Trout Creek"
"MI","Agate Beach","beach","Ontonagon","26","131","470224N","0885532W","47.04","-88.92556","","","","","","","Rockhouse Point"
"MI","Agate Beach","beach","Keweenaw","26","083","475455N","0891234W","47.91528","-89.20944","","","","","","","Windigo"
"MI","Agate Cemetery","cemetery","Ontonagon","26","131","462741N","0890419W","46.46139","-89.07194","","","","","","","Trout Creek"
"MI","Agate Church","church","Ontonagon","26","131","462834N","0890258W","46.47611","-89.04944","","","","","","","Trout Creek"
"MI","Agate Falls","falls","Ontonagon","26","131","462851N","0890527W","46.48083","-89.09083","","","","","","","Trout Creek"
"MI","Agate Harbor","bay","Keweenaw","26","083","472815N","0880329W","47.47083","-88.05806","","","","","","","Delaware"
"MI","Agate Point","cape","Keweenaw","26","083","472820N","0880241W","47.47222","-88.04472","","","","","","","Delaware"
"MI","Aginaw Lake","lake","Shiawassee","26","155","424934N","0840301W","42.82611","-84.05028","","","","","844","","Corunna SE"
"MI","Agnew","ppl","Ottawa","26","139","425754N","0861036W","42.965","-86.17667","","","","","","","Port Sheldon"
"MI","Agnew Corners","locale","Calhoun","26","025","422118N","0850942W","42.355","-85.16167","","","","","904","","Battle Creek"
"MI","Ahearn Drain","canal","Huron","26","063","440010N","0830119W","44.00278","-83.02194","","","","","","","Port Austin West"
"MI","Ahgosatown","ppl","Leelanau","26","089","450452N","0853530W","45.08111","-85.59167","","","","","","","Omena"
"MI","Ahlman Lake","lake","Luce","26","095","462703N","0853601W","46.45083","-85.60028","","","","","872","","Auger Lake"
"MI","Ahmeek","ppl","Keweenaw","26","083","471756N","0882347W","47.29889","-88.39639","","","","","","147","Ahmeek"
"MI","Ahmeek Cemetery","cemetery","Keweenaw","26","083","471832N","0882412W","47.30889","-88.40333","","","","","","","Ahmeek"
"MI","Ahmeek Mine","mine","Keweenaw","26","083","471721N","0882304W","47.28917","-88.38444","","","","","","","Ahmeek"
"MI","Ahmik, Lake","lake","Keweenaw","26","083","480857N","0883222W","48.14917","-88.53944","","","","","631","","Belle Harbor"
"MI","Ahmikwam Lake","lake","Lake","26","085","440248N","0854255W","44.04667","-85.71528","","","","","948","","Luther"
"MI","Aho Creek","stream","Ontonagon","26","131","462654N","0890723W","46.44833","-89.12306","462519N","0890549W","46.42194","-89.09694","","","Trout Creek"
"MI","Ahola Creek","stream","Houghton","26","061","465330N","0885255W","46.89167","-88.88194","465329N","0885400W","46.89139","-88.9","","","Winona North"
"MI","Ahrens Field","park","Wayne","26","163","421531N","0831446W","42.25861","-83.24611","","","","","","","Dearborn"
"MI","Ailes Point","cape","Mackinac","26","097","455936N","0842117W","45.99333","-84.35472","","","","","","","Cedarville"
"MI","Ainger","ppl","Eaton","26","045","422858N","0845604W","42.48278","-84.93444","","","","","882","","Olivet"
"MI","Ainsworth High School","school","Genesee","26","049","425720N","0834228W","42.95556","-83.70778","","","","","","","Flint South"
"MI","Air Park North","airport","Antrim","26","009","445730N","0845730W","44.95833","-84.95833","","","","","1173","","Alba"
"MI","Air Rahe Airport","airport","Monroe","26","115","414950N","0834114W","41.83056","-83.68722","","","","","680","","Lambertville West"
"MI","Airbatco Field","airport","Ionia","26","067","424625N","0845359W","42.77361","-84.89972","","","","","852","","Portland South"
"MI","Airport Forest","forest","Clare","26","035","440317N","0844807W","44.05472","-84.80194","","","","","","","Harrison"
"MI","Airport High School","school","Monroe","26","115","420218N","0832244W","42.03833","-83.37889","","","","","","","Carleton"
"MI","Ajibikika Falls","falls","Gogebic","26","053","461948N","0891415W","46.33","-89.2375","","","","","","","Watersmeet"
"MI","Akron","ppl","Tuscola","26","157","433405N","0833051W","43.56806","-83.51417","","","","","646","469","Fairgrove"
